Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,Açaí-Guaraná_prev,Citrus_prev,Maçã-Verde_prev,Original_269_prev,Original_473_prev,Pêssego_prev,Tangerina_prev,Zero_prev,MIN,Estação_Ana Rosa,Estação_Barra Funda,Estação_Brigadeiro,Estação_Brooklin,Estação_Brás,Estação_Butantã,Estação_Campo Belo,Estação_Consolação,Estação_Eucaliptos,Estação_Faria Lima,Estação_Fradique Coutinho,Estação_Higienópolis-Mackenzie,Estação_Hospital São Paulo,Estação_Luz,Estação_Moema,Estação_Paraíso,Estação_Pinheiros,Estação_República,Estação_São Joaquim,Estação_São Judas,Estação_Sé,Estação_Tamanduateí,Estação_Tatuapé,Estação_Trianon-Masp,Estação_Vila Mariana,TARGET
12,44,42,33,6,35,14,38,11.5,33.5,33.0,42.0,6.5,35.5,3.0,40.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,41,33,32,43,32,8,36,2.0,29.0,31.0,38.0,160.0,34.0,80.0,24.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
76,32,27,32,41,27,2,34,-4.0,22.0,32.0,23.0,66.0,32.0,39.0,21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
67,28,22,26,36,26,43,31,84.0,25.0,20.0,24.0,58.0,28.0,31.0,17.0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
58,26,14,21,32,22,41,28,39.0,18.0,16.0,24.0,49.0,25.0,28.0,6.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
47,23,4,15,28,16,35,22,29.0,10.0,9.0,20.0,36.0,16.0,24.0,-6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
35,17,65,12,26,15,32,17,29.0,14.0,9.0,11.0,23.0,12.0,24.0,126.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
26,11,60,12,23,14,27,15,22.0,13.0,12.0,5.0,17.0,13.0,20.0,55.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
15,1,51,12,18,12,21,11,15.0,10.0,12.0,-9.0,4.0,7.0,13.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
7,65,46,8,12,7,15,7,9.0,2.0,4.0,129.0,-1.0,3.0,6.0,41.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,63,42,8,9,5,9,5,3.0,3.0,8.0,61.0,165.0,3.0,6.0,38.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
77,53,32,6,7,43,5,43,1.0,81.0,4.0,43.0,68.0,81.0,5.0,22.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
69,47,26,43,3,37,43,38,81.0,31.0,80.0,41.0,61.0,33.0,-1.0,20.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
59,38,18,37,43,34,41,32,39.0,31.0,31.0,29.0,49.0,26.0,83.0,10.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
49,29,13,35,37,28,37,28,33.0,22.0,33.0,20.0,39.0,24.0,31.0,8.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
40,25,7,34,33,24,31,23,25.0,20.0,33.0,21.0,31.0,18.0,29.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
27,22,65,28,28,24,25,17,19.0,24.0,22.0,19.0,14.0,11.0,23.0,123.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
18,16,59,26,26,19,19,11,13.0,14.0,24.0,10.0,9.0,5.0,24.0,53.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
10,13,50,25,21,18,15,7,11.0,17.0,24.0,10.0,2.0,3.0,16.0,41.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,4,40,24,18,13,10,2,5.0,8.0,23.0,-5.0,162.0,-3.0,15.0,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
75,65,34,19,16,9,8,43,6.0,5.0,14.0,126.0,64.0,84.0,14.0,28.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
62,58,25,19,11,6,5,41,2.0,3.0,19.0,51.0,49.0,39.0,6.0,16.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
54,49,17,18,5,43,43,38,81.0,80.0,17.0,40.0,46.0,35.0,-1.0,9.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
43,42,9,18,43,37,40,32,37.0,31.0,18.0,35.0,32.0,26.0,81.0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
36,33,65,13,41,36,35,28,30.0,35.0,8.0,24.0,29.0,24.0,39.0,121.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
24,29,61,7,39,36,32,23,29.0,36.0,1.0,25.0,12.0,18.0,37.0,57.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
11,25,52,7,35,35,29,17,26.0,34.0,7.0,21.0,-2.0,11.0,31.0,43.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,18,47,1,30,32,25,13,21.0,29.0,-5.0,11.0,161.0,9.0,25.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
79,12,40,43,25,26,22,9,19.0,20.0,85.0,6.0,72.0,5.0,20.0,33.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
71,2,36,41,22,24,17,4,12.0,22.0,39.0,-8.0,63.0,-1.0,19.0,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
64,65,32,41,18,20,13,43,9.0,16.0,41.0,128.0,57.0,82.0,14.0,28.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
56,63,22,36,14,19,10,37,7.0,18.0,31.0,61.0,48.0,31.0,10.0,12.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
49,54,12,32,8,16,7,31,4.0,13.0,28.0,45.0,42.0,25.0,2.0,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
38,47,4,32,2,12,2,27,-3.0,8.0,32.0,40.0,27.0,23.0,-4.0,-4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
27,40,65,30,43,7,43,21,84.0,2.0,28.0,33.0,16.0,15.0,84.0,126.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
15,31,55,29,41,7,40,15,37.0,7.0,28.0,22.0,3.0,9.0,39.0,45.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
8,23,46,24,35,6,34,13,28.0,5.0,19.0,15.0,1.0,11.0,29.0,37.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,14,42,24,30,43,30,7,26.0,80.0,24.0,5.0,164.0,1.0,25.0,38.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
78,11,33,23,27,43,25,3,20.0,43.0,22.0,8.0,70.0,-1.0,24.0,24.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
70,1,29,17,23,41,19,43,13.0,39.0,11.0,-9.0,62.0,83.0,19.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
57,65,22,14,18,35,17,39,15.0,29.0,11.0,129.0,44.0,35.0,13.0,15.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
47,60,15,8,13,33,14,36,11.0,31.0,2.0,55.0,37.0,33.0,8.0,8.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
36,58,6,6,10,29,11,30,8.0,25.0,4.0,56.0,25.0,24.0,7.0,-3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
29,51,65,43,8,27,6,26,1.0,25.0,80.0,44.0,22.0,22.0,6.0,124.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
18,43,61,38,2,26,43,22,80.0,25.0,33.0,35.0,7.0,18.0,-4.0,57.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
9,41,57,38,43,23,39,19,35.0,20.0,38.0,39.0,0.0,16.0,84.0,53.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,35,48,34,38,17,33,17,27.0,11.0,30.0,29.0,163.0,15.0,33.0,39.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
78,29,43,33,36,17,27,14,21.0,17.0,32.0,23.0,70.0,11.0,34.0,38.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
66,21,39,32,33,16,24,10,21.0,15.0,31.0,13.0,54.0,6.0,30.0,35.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
55,11,29,31,30,12,22,8,20.0,8.0,30.0,1.0,44.0,6.0,27.0,19.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
43,6,25,30,25,9,17,3,12.0,6.0,29.0,1.0,31.0,-2.0,20.0,21.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
34,65,19,27,23,9,12,43,7.0,9.0,24.0,124.0,25.0,83.0,21.0,13.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
24,62,13,21,17,4,10,39,8.0,-1.0,15.0,59.0,14.0,35.0,11.0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
14,58,9,19,12,43,4,33,-2.0,82.0,17.0,54.0,4.0,27.0,7.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
6,51,65,13,7,37,43,28,82.0,31.0,7.0,44.0,-2.0,23.0,2.0,121.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,48,57,9,1,34,41,23,39.0,31.0,5.0,45.0,166.0,18.0,-5.0,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
79,41,51,7,43,30,36,19,31.0,26.0,5.0,34.0,72.0,15.0,85.0,45.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
67,36,42,5,37,29,32,16,28.0,28.0,3.0,31.0,55.0,13.0,31.0,33.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
56,33,33,43,34,28,30,13,28.0,27.0,81.0,30.0,45.0,10.0,31.0,24.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
43,29,27,39,29,23,27,11,24.0,18.0,35.0,25.0,30.0,9.0,24.0,21.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
32,24,18,33,24,19,24,5,22.5,17.0,30.0,21.5,26.5,2.0,21.5,13.5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
21,22,14,29,19,15,20,43,16.0,11.0,25.0,20.0,10.0,81.0,14.0,10.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
11,16,6,25,15,11,17,41,14.0,7.0,21.0,10.0,1.0,39.0,11.0,-2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,7,65,21,12,9,12,35,7.0,7.0,17.0,-2.0,161.0,29.0,9.0,124.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
74,65,57,16,10,8,6,29,0.0,7.0,11.0,123.0,62.0,23.0,8.0,49.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
65,62,51,13,4,6,43,24,80.0,4.0,10.0,59.0,56.0,19.0,-2.0,45.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
58,57,41,9,43,43,39,19,35.0,80.0,5.0,52.0,51.0,14.0,82.0,31.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
45,53,37,6,39,37,37,13,35.0,31.0,3.0,49.0,32.0,7.0,35.0,33.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
38,43,28,43,35,33,31,8,25.0,29.0,80.0,33.0,31.0,3.0,31.0,19.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
30,33,23,39,30,28,29,3,27.0,23.0,35.0,23.0,22.0,-2.0,25.0,18.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
22,26,18,36,26,25,24,43,19.0,22.0,33.0,19.0,14.0,83.0,22.0,13.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
10,18,8,34,20,23,20,39,16.0,21.0,32.0,10.0,-2.0,35.0,14.0,-2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,14,65,34,15,18,16,36,12.0,13.0,34.0,10.0,162.0,33.0,10.0,122.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
73,7,55,30,13,18,11,33,6.0,18.0,26.0,0.0,60.0,30.0,11.0,45.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
60,65,51,29,11,15,6,31,1.0,12.0,28.0,123.0,47.0,29.0,9.0,47.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
52,57,42,28,8,13,43,28,80.0,11.0,27.0,49.0,44.0,25.0,5.0,33.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
40,51,35,27,4,13,39,24,35.0,13.0,26.0,45.0,28.0,20.0,0.0,28.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
28,47,29,24,43,11,36,19,33.0,9.0,21.0,43.0,16.0,14.0,82.0,23.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
19,43,20,19,38,8,31,15,26.0,5.0,14.0,39.0,10.0,11.0,33.0,11.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
11,37,14,18,32,8,25,9,19.0,8.0,17.0,31.0,3.0,3.0,26.0,8.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,34,5,12,30,8,22,5,19.0,8.0,6.0,31.0,161.0,1.0,28.0,-4.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
78,25,65,12,24,8,18,43,14.0,8.0,12.0,16.0,70.0,81.0,18.0,125.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
66,19,55,6,18,5,15,40,12.0,2.0,0.0,13.0,54.0,37.0,12.0,45.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
58,17,51,43,13,43,10,34,5.0,81.0,80.0,15.0,50.0,28.0,8.0,47.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
47,9,42,39,7,39,4,31,-2.0,35.0,35.0,1.0,36.0,28.0,1.0,33.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
36,65,38,36,3,35,43,25,82.0,31.0,33.0,121.0,25.0,19.0,-1.0,34.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
27,56,28,34,43,31,39,19,35.0,27.0,32.0,47.0,18.0,13.0,83.0,18.0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
15,54,18,32,40,26,35,14,31.0,21.0,30.0,52.0,3.0,9.0,37.0,8.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
6,46,8,32,36,25,31,8,27.0,24.0,32.0,38.0,-3.0,2.0,32.0,-2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,41,65,32,31,20,27,2,23.0,15.0,32.0,36.0,166.0,-4.0,26.0,122.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
76,39,61,27,26,20,23,43,19.0,20.0,22.0,37.0,66.0,84.0,21.0,57.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
65,31,51,26,22,19,17,37,11.0,18.0,25.0,23.0,54.0,31.0,18.0,41.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
56,28,44,26,20,19,13,32,9.0,19.0,26.0,25.0,47.0,27.0,18.0,37.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
47,23,35,24,17,18,8,30,3.0,17.0,22.0,18.0,38.0,28.0,14.0,26.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
34,21,26,24,13,16,4,28,0.0,14.0,24.0,19.0,21.0,26.0,9.0,17.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
21,11,16,23,8,16,43,24,82.0,16.0,22.0,1.0,8.0,20.0,3.0,6.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
11,1,10,20,2,12,37,18,31.0,8.0,17.0,-9.0,1.0,12.0,-4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,65,5,15,43,11,33,13,29.0,10.0,10.0,129.0,161.0,8.0,84.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
76,57,65,15,37,10,28,9,23.0,9.0,15.0,49.0,66.0,5.0,31.0,125.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
67,54,60,12,34,4,26,7,24.0,-2.0,9.0,51.0,58.0,5.0,31.0,55.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
57,49,51,6,29,43,22,4,18.0,82.0,0.0,44.0,47.0,1.0,24.0,42.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
50,40,47,43,24,40,18,43,14.0,37.0,80.0,31.0,43.0,82.0,19.0,43.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
42,36,43,42,21,39,15,38,12.0,38.0,41.0,32.0,34.0,33.0,18.0,39.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
31,33,39,42,15,38,12,35,9.0,37.0,42.0,30.0,20.0,32.0,9.0,35.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
24,26,30,38,11,32,8,33,4.0,26.0,34.0,19.0,17.0,31.0,7.0,21.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
15,24,23,34,8,30,2,28,-4.0,28.0,30.0,22.0,6.0,23.0,5.0,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
2,20,14,30,6,25,43,26,84.0,20.0,26.0,16.0,-11.0,24.0,4.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,12,10,29,43,24,41,24,39.0,23.0,28.0,4.0,170.0,22.0,80.0,6.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
74,2,3,27,41,21,38,21,35.0,18.0,25.0,-8.0,62.0,18.0,39.0,-4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
62,65,65,21,39,20,35,16,32.0,19.0,15.0,128.0,50.0,11.0,37.0,127.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
49,57,56,16,33,14,33,11,31.0,8.0,11.0,49.0,36.0,6.0,27.0,47.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
40,51,49,10,31,10,30,9,27.0,6.0,4.0,45.0,31.0,7.0,29.0,42.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
33,47,40,10,28,10,27,4,24.0,10.0,10.0,43.0,26.0,-1.0,25.0,31.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
20,43,31,10,22,6,21,43,15.0,2.0,10.0,39.0,7.0,82.0,16.0,22.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
8,39,23,5,19,43,18,38,15.0,80.0,0.0,35.0,-4.0,33.0,16.0,15.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,31,17,43,16,43,14,36,10.0,43.0,81.0,23.0,164.0,34.0,13.0,11.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
75,26,7,39,10,41,9,31,4.0,39.0,35.0,21.0,64.0,26.0,4.0,-3.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
65,24,65,35,5,37,3,29,-3.0,33.0,31.0,22.0,55.0,27.0,0.0,123.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
56,19,59,35,43,31,43,24,83.0,25.0,35.0,14.0,47.0,19.0,81.0,53.0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
47,12,52,33,38,28,38,21,33.0,25.0,31.0,5.0,38.0,18.0,33.0,45.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
34,9,43,32,35,26,33,17,30.5,25.0,31.5,7.5,27.5,15.0,33.5,38.5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
21,65,39,27,31,23,31,13,29.0,20.0,22.0,121.0,8.0,9.0,27.0,35.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
14,59,34,25,26,21,27,10,23.0,19.0,23.0,53.0,7.0,7.0,21.0,29.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
2,54,26,23,21,15,22,4,17.0,9.0,21.0,49.0,-10.0,-2.0,16.0,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,48,18,17,18,14,17,43,12.0,13.0,11.0,42.0,170.0,82.0,15.0,10.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
76,44,10,14,14,14,13,40,9.0,14.0,11.0,40.0,66.0,37.0,10.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
67,37,3,14,11,8,10,37,7.0,2.0,14.0,30.0,58.0,34.0,8.0,-4.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
